1.110000000000000000e+02
2.130000000000000000e+02
2.550000000000000000e+02
9.400000000000000000e+01
1.260000000000000000e+02
7.200000000000000000e+01
2.550000000000000000e+02
8.600000000000000000e+01
8.400000000000000000e+01
2.400000000000000000e+02
3.700000000000000000e+01
4.900000000000000000e+01
1.080000000000000000e+02
1.700000000000000000e+02
2.070000000000000000e+02
1.910000000000000000e+02
1.110000000000000000e+02
2.500000000000000000e+02
5.200000000000000000e+01
1.610000000000000000e+02
1.420000000000000000e+02
1.750000000000000000e+02
4.700000000000000000e+01
1.180000000000000000e+02
1.650000000000000000e+02
1.210000000000000000e+02
2.440000000000000000e+02
2.320000000000000000e+02
1.500000000000000000e+02
2.210000000000000000e+02
1.510000000000000000e+02
2.380000000000000000e+02
2.290000000000000000e+02
2.370000000000000000e+02
2.530000000000000000e+02
1.820000000000000000e+02
7.500000000000000000e+01
1.970000000000000000e+02
2.460000000000000000e+02
7.400000000000000000e+01
1.170000000000000000e+02
5.900000000000000000e+01
2.510000000000000000e+02
2.250000000000000000e+02
6.100000000000000000e+01
9.200000000000000000e+01
1.800000000000000000e+02
4.200000000000000000e+01
1.690000000000000000e+02
1.070000000000000000e+02
1.420000000000000000e+02
6.200000000000000000e+01
2.490000000000000000e+02
2.460000000000000000e+02
1.250000000000000000e+02
3.200000000000000000e+01
1.790000000000000000e+02
9.900000000000000000e+01
2.280000000000000000e+02
5.200000000000000000e+01
6.800000000000000000e+01
1.090000000000000000e+02
1.010000000000000000e+02
2.150000000000000000e+02
6.700000000000000000e+01
2.460000000000000000e+02
2.400000000000000000e+02
1.340000000000000000e+02
7.000000000000000000e+01
5.200000000000000000e+01
2.510000000000000000e+02
2.540000000000000000e+02
1.000000000000000000e+02
1.450000000000000000e+02
2.320000000000000000e+02
7.100000000000000000e+01
6.900000000000000000e+01
1.640000000000000000e+02
1.630000000000000000e+02
5.600000000000000000e+01
1.870000000000000000e+02
7.100000000000000000e+01
1.890000000000000000e+02
2.560000000000000000e+02
8.800000000000000000e+01
2.460000000000000000e+02
5.100000000000000000e+01
5.800000000000000000e+01
9.200000000000000000e+01
8.800000000000000000e+01
2.320000000000000000e+02
5.000000000000000000e+01
1.320000000000000000e+02
6.800000000000000000e+01
2.340000000000000000e+02
7.600000000000000000e+01
5.700000000000000000e+01
1.280000000000000000e+02
2.500000000000000000e+02
1.500000000000000000e+02
