,rule,"((0,), (1,), (2,))","((0,), (1,))","((0,), (2,))","((0,), (1, 2))","((0,),)","((1,), (2,))","((1,), (0, 2))","((2,), (0, 1))","((0, 1), (0, 2), (1, 2))","((0, 1), (0, 2))","((1,),)","((0, 1), (1, 2))","((0, 1),)","((2,),)","((0, 2), (1, 2))","((0, 2),)","((1, 2),)","((0, 1, 2),)"
51,51,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
52,52,0.3200355658756877,-0.1250000000000001,-0.07312031259014451,-0.0731203125901444,0.0,-0.07312031259014462,-0.07312031259014429,1.1102230246251565e-16,0.926879687409855,0.0,0.0,0.0,-0.12499999999999978,-0.125,-0.3750000000000002,-0.12499999999999956,-0.12499999999999956,0.9999999999999993
53,53,0.5849625007211562,-0.14624062518028913,-0.14624062518028913,-0.2924812503605779,0.0,0.0,0.0,0.0,1.0,0.0,-0.2499999999999999,-1.1102230246251565e-16,-0.25,-0.2499999999999999,0.0,-0.2500000000000001,-1.1102230246251565e-16,1.0
54,54,0.43872187554086706,0.0,-0.43872187554086706,0.0,0.0,0.0,-0.25,0.0,1.0,-0.25,1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-0.25,-0.25,0.0,1.0
55,55,0.7469152532855431,0.0,-0.4999999999999999,-0.07312031259014451,-0.1250000000000001,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.125,0.0,2.220446049250313e-16,-0.1250000000000001,1.1102230246251565e-16,-0.4999999999999998,2.220446049250313e-16,0.8749999999999996
56,56,0.3200355658756877,-0.1250000000000001,-0.07312031259014451,-0.0731203125901444,0.0,-0.07312031259014451,-0.0731203125901444,0.0,0.9268796874098552,0.0,0.0,0.0,-0.12499999999999978,-0.125,-0.3750000000000001,-0.12499999999999967,-0.12499999999999989,0.9999999999999997
57,57,0.43872187554086706,0.0,-0.43872187554086706,0.0,0.0,1.1102230246251565e-16,-0.2500000000000001,-1.1102230246251565e-16,1.0,-0.2499999999999999,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,-0.25,-0.25,0.0,1.0
58,58,0.5849625007211562,-0.14624062518028913,-0.14624062518028913,-0.2924812503605779,0.0,0.0,0.0,0.0,1.0,0.0,-0.2499999999999999,-1.1102230246251565e-16,-0.25,-0.25,1.1102230246251565e-16,-0.2500000000000001,-1.1102230246251565e-16,1.0
59,59,0.7469152532855431,0.0,-0.4999999999999999,-0.07312031259014451,-0.1250000000000001,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.125,0.0,2.220446049250313e-16,-0.1250000000000001,1.1102230246251565e-16,-0.4999999999999998,2.220446049250313e-16,0.8749999999999996
60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
61,61,0.3200355658756877,-0.125,-0.07312031259014451,-0.07312031259014451,-1.1102230246251565e-16,-0.07312031259014451,-0.07312031259014451,0.0,0.9268796874098553,1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-0.12499999999999978,-0.1250000000000001,-0.3749999999999999,-0.12499999999999978,-0.12499999999999978,0.9999999999999996
62,62,0.3200355658756877,-0.125,-0.07312031259014451,-0.07312031259014451,-1.1102230246251565e-16,-0.07312031259014451,-0.07312031259014451,0.0,0.9268796874098553,1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-0.12499999999999978,-0.1250000000000001,-0.3749999999999999,-0.12499999999999978,-0.12499999999999978,0.9999999999999996
63,63,0.5612781244591327,0.0,-0.10375937481971087,-0.14624062518028913,0.0,-0.10375937481971087,-0.14624062518028913,-0.10375937481971098,0.853759374819711,0.0,0.0,0.0,0.0,-0.25,3.3306690738754696e-16,-0.25000000000000033,-0.25000000000000033,0.7500000000000006
64,64,0.2935644431995963,-0.05187968740985549,-0.05187968740985538,-0.0518796874098556,0.0,-0.05187968740985538,-0.0518796874098556,-0.05187968740985571,0.43627812445913317,0.0,0.0,0.0,-0.125,0.0,0.0,-0.12499999999999978,-0.12499999999999978,0.49999999999999933
65,65,0.45751874963942185,-0.45751874963942185,0.0,0.0,0.0,0.0,0.0,-0.14624062518028913,0.7075187496394221,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0.0,0.75
66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612781244591329,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.25,1.0
67,67,0.3200355658756877,-0.125,-0.07312031259014462,-0.0731203125901444,0.0,-0.07312031259014462,-0.0731203125901444,2.220446049250313e-16,0.926879687409855,0.0,0.0,0.0,-0.12499999999999978,-0.125,-0.3750000000000001,-0.12499999999999967,-0.12499999999999967,0.9999999999999994
68,68,0.5612781244591327,-0.10375937481971087,-0.10375937481971087,-0.10375937481971098,-0.25,0.0,-0.14624062518028913,-0.14624062518028913,0.853759374819711,2.220446049250313e-16,0.0,0.0,-0.25,0.0,-2.220446049250313e-16,-0.24999999999999978,2.220446049250313e-16,0.7499999999999998
69,69,0.7469152532855431,-0.4999999999999999,0.0,-0.07312031259014451,-0.125,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,0.0,-0.125,0.0,-0.5,-0.125,0.0,2.220446049250313e-16,2.220446049250313e-16,0.8749999999999999
70,70,0.3200355658756877,-0.07312031259014451,-0.07312031259014462,1.1102230246251565e-16,-0.125,-0.1250000000000001,-0.0731203125901444,-0.07312031259014429,0.926879687409855,-0.375,0.0,0.0,-0.125,0.0,-1.1102230246251565e-16,-0.12499999999999967,-0.12499999999999967,0.9999999999999997
71,71,0.5849625007211562,-0.14624062518028902,0.0,-1.1102230246251565e-16,-0.2499999999999999,-0.14624062518028913,-0.29248125036057804,0.0,1.0,0.0,0.0,1.1102230246251565e-16,-0.2500000000000001,-0.2499999999999999,0.0,-1.1102230246251565e-16,-0.2500000000000001,1.0
72,72,0.45751874963942185,0.0,-0.45751874963942185,0.0,0.0,0.0,-0.14624062518028913,0.0,0.7075187496394221,0.0,0.0,-0.25,0.0,0.0,-1.1102230246251565e-16,-0.2499999999999999,-1.1102230246251565e-16,0.7500000000000001
73,73,0.2469152532855432,0.0,-1.1102230246251565e-16,-0.1981203125901444,0.0,0.0,-0.1981203125901445,-0.1981203125901444,0.8018796874098552,-0.125,0.0,-0.125,0.0,0.0,-0.1250000000000001,3.3306690738754696e-16,3.3306690738754696e-16,0.8749999999999997
74,74,0.3200355658756877,-0.07312031259014451,-0.1250000000000001,-0.0731203125901444,0.0,-0.07312031259014451,0.0,-0.0731203125901444,0.9268796874098552,0.0,-0.125,-0.375,-0.125,0.0,-2.220446049250313e-16,-0.12499999999999956,-0.12499999999999956,0.9999999999999996
75,75,0.43872187554086706,1.1102230246251565e-16,0.0,-0.2500000000000001,1.1102230246251565e-16,-0.43872187554086706,-1.1102230246251565e-16,0.0,1.0,0.0,0.0,-0.2499999999999999,-1.1102230246251565e-16,0.0,-0.25,0.0,-0.25,1.0
76,76,0.7469152532855431,0.0,-0.5,-0.0731203125901444,-0.125,0.0,-0.07312031259014451,-0.0731203125901444,0.9268796874098552,0.0,-0.125,0.0,2.220446049250313e-16,-0.125,1.1102230246251565e-16,-0.4999999999999999,1.1102230246251565e-16,0.8749999999999997
77,77,0.5849625007211562,0.0,0.0,-0.14624062518028913,-0.2499999999999999,0.0,-0.14624062518028913,-0.14624062518028913,0.8537593748197112,-1.1102230246251565e-16,-0.25,0.0,0.0,-0.2499999999999999,-4.440892098500626e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.7499999999999997
78,78,0.5849625007211562,0.0,-0.14624062518028913,0.0,-0.2499999999999999,-0.14624062518028902,-1.1102230246251565e-16,-0.29248125036057804,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,1.0
79,79,0.7469152532855431,0.0,0.0,-0.07312031259014451,-0.125,-0.4999999999999999,-0.07312031259014451,-0.07312031259014451,0.9268796874098555,-2.220446049250313e-16,-0.1250000000000001,-1.1102230246251565e-16,4.440892098500626e-16,-0.1250000000000001,1.1102230246251565e-16,2.220446049250313e-16,-0.5,0.8749999999999998
