,rule,"((0,), (1,), (2,))","((0,), (1,))","((0,), (2,))","((0,), (1, 2))","((0,),)","((1,), (2,))","((1,), (0, 2))","((2,), (0, 1))","((0, 1), (0, 2), (1, 2))","((0, 1), (0, 2))","((1,),)","((0, 1), (1, 2))","((0, 1),)","((2,),)","((0, 2), (1, 2))","((0, 2),)","((1, 2),)","((0, 1, 2),)"
10,10,0.0,0.0,0.10375937481971094,0.0,0.2075187496394219,0.0,0.0,0.0,0.0,0.14624062518028913,0.0,0.0,-0.14624062518028919,0.2075187496394219,0.14624062518028907,0.0,-0.14624062518028907,0.29248125036057826
11,11,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631885,0.02350874250376386,0.028370944906091614,0.028370944906091614,-0.028370944906091627,0.0190003866806312,-0.0688433481729054,0.12072303558276087,0.03287930072922429,-0.0688433481729054,0.12072303558276087,0.03287930072922418,-0.035964047443681174,0.20120505930460142
12,12,0.0,0.10375937481971094,0.0,0.0,0.2075187496394219,0.0,0.0,0.0,0.0,0.14624062518028913,0.2075187496394219,0.14624062518028907,0.0,0.0,0.0,-0.14624062518028919,-0.14624062518028907,0.29248125036057826
13,13,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631885,0.023508698768794023,0.028370988641061454,0.028370988641061454,-0.02837098864106144,0.0190003866806312,-0.0688433481729054,0.12072303558276085,0.03287930072922429,-0.0688433481729054,0.12072303558276085,0.0328793007292244,-0.03596404744368112,0.20120505930460109
14,14,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631885,0.023508738152705433,0.028370949257150044,0.028370949257150044,-0.02837094925715003,0.0190003866806312,-0.0688433481729054,0.12072303558276085,0.03287930072922429,-0.0688433481729054,0.12072303558276085,0.03287930072922429,-0.035964047443681174,0.2012050593046013
15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.024080634742799478,0.024080634742799478,0.024080634742799478,0.0,0.06568347674163147,0.024080634742799478,0.0,0.0,0.0,0.08339715800116801,0.06568347674163147,0.08339715800116801,-0.10091936525720052,0.06568347674163147,0.08339715800116801,-0.10091936525720052,-0.10091936525720047,0.30275809577160145
17,17,0.0,0.0,0.0,0.0,0.0,0.10375937481971094,0.0,0.0,0.0,0.0,0.2075187496394219,0.14624062518028907,-0.14624062518028907,0.2075187496394219,0.14624062518028907,-0.14624062518028907,0.0,0.29248125036057804
18,18,1.894326137763921e-09,-1.894326137763921e-09,-1.89432560601178e-09,8.671394799465011e-09,-6.777069193453232e-09,-1.894326137763921e-09,0.10375937671403708,1.89432560601178e-09,-8.671394796655463e-09,6.777069197494434e-09,0.2075187496394219,-8.389002281727898e-08,8.389002281727898e-08,0.0,0.0,0.2075187496394219,8.389002276176782e-08,0.29248116647055533
19,19,0.0,0.06575860145844852,0.023508747095264775,0.028370940314590698,-0.0688433481729054,0.06575860145844852,-0.04675821477781732,0.028370940314590698,-0.028370940314590698,0.12072303558276086,0.46403595255631885,0.01900038668063131,0.03287930072922429,-0.0688433481729054,0.12072303558276086,-0.03596404744368112,0.0328793007292244,0.20120505930460097
20,20,0.0,5.317521410907757e-16,0.0,-5.317521410907757e-16,0.0,0.0,-5.317521410907757e-16,0.10375937481971094,5.273559366969494e-16,0.0,0.0,0.0,0.2075187496394219,0.2075187496394219,-5.674293657165208e-08,5.674293657165208e-08,5.674293657165208e-08,0.2924811936176416
21,21,0.0,0.023508747095264775,0.06575860145844852,0.028370940314590698,-0.0688433481729054,0.06575860145844852,0.028370940314590698,-0.04675821477781732,-0.02837094031459067,0.12072303558276083,-0.0688433481729054,0.12072303558276083,-0.03596404744368112,0.46403595255631885,0.0190003866806312,0.03287930072922418,0.0328793007292244,0.2012050593046013
22,22,-0.0023527307469775444,0.02586147784224232,0.02586147784224232,-0.0164910502558043,0.015915766013695806,0.02586147784224232,-0.0164910502558043,-0.0164910502558043,0.05900043612674321,0.007361534046135029,0.015915766013695806,0.007361534050434132,0.07312041466192448,0.015915766013695806,0.0073615458534611045,0.07312040285889751,0.07312040285459839,0.580481882419347
23,23,0.0,0.08496253468594869,0.08496253468594869,-0.023684424922649938,0.04248123109161972,0.08496253468594869,-0.02368443183518315,-0.023684431946973283,0.0661656846469603,-0.04248123109161972,0.04248123800415293,-0.04248123800415293,0.25,0.042481238115943065,-0.042481238115943065,0.25,0.25,0.0
24,24,0.0,5.317521410907757e-16,5.317521410907757e-16,4.166308900738475e-09,-4.1663099642427575e-09,5.317521410907757e-16,4.1663089808240905e-09,4.1663089808240905e-09,-1.249892845764308e-08,0.1037593789860209,-4.166310044328373e-09,0.10375937898602099,0.10375937481971093,-4.166310044328373e-09,0.10375937898602099,0.10375937481971093,0.10375937481971093,0.1887218755408674
25,25,-0.0023527302914971497,0.025861477386761925,0.025861477386761925,0.06826806438627729,-0.0688433481729054,0.025861477386761925,-0.016491049800323912,-0.016491049800323912,-0.1105176666544181,0.17687963637181595,0.015915766013695806,0.17260259694509486,-0.09212064823273627,0.015915766013695806,0.17260259694509486,-0.09212064823273627,0.3273972770073835,0.32620500826656185
26,26,-0.0023527417951261847,0.02586148889039096,0.025861478274622353,-0.016491070239313566,0.01591578556482503,0.025861484298890045,0.06826805747414917,-0.016491005224357584,-0.11051769167925518,0.17260257739396562,-0.0688433481729054,0.17687964450255866,-0.09212065636347902,0.01591572514136997,0.17260263781742066,0.3273972770073836,-0.09212065636347896,0.3262050163973047
27,27,7.587896022934239e-09,0.0849625333776143,-7.587896022934239e-09,0.061278103948474424,0.04248123821477845,-7.587896022934239e-09,0.061278103948474424,2.6457531689902073e-08,-0.20751876014419882,0.20751876178522155,0.04248123821477845,0.20751876178522155,-1.1102230246251565e-16,-1.8869635666967834e-08,1.886963567652449e-08,0.25,0.25,0.0
28,28,-0.0023529697933461447,0.025861712297110005,0.02586171688861092,-0.016491266936049104,0.015915748239072915,0.02586170791212099,-0.016491234861856226,0.06826783386091823,-0.11051749936750867,0.17260261471971775,0.01591572514136997,0.1726026378174207,0.3273972770073835,-0.0688433481729054,0.17687964817914203,-0.09212066004006245,-0.09212066004006234,0.3262050200738881
29,29,4.535593967956043e-09,-4.535593967956043e-09,0.08496253369962033,0.06127810116535591,0.04248124067589093,-4.535593967956043e-09,2.3405229634923877e-08,0.06127811221624947,-0.20751876595086138,0.20751875932410907,-1.8869635666967834e-08,1.8869635673435248e-08,0.25,0.04248122962499737,0.2075187703750026,0.0,0.25000000000000006,0.0
30,30,0.0,0.0,0.0,2.5870613134523427e-09,0.18872187295380585,0.0,6.865698819578335e-09,6.865698819578335e-09,-1.6318458952609015e-08,0.06127812704619415,-6.865698819578335e-09,1.0698795048294213e-08,0.24999999616690377,-6.865698819578335e-09,6.865698928832822e-09,0.2499999999999999,-3.833096337970363e-09,0.2500000038330964
