,rule,"((0,), (1,), (2,))","((0,), (1,))","((0,), (2,))","((0,), (1, 2))","((0,),)","((1,), (2,))","((1,), (0, 2))","((2,), (0, 1))","((0, 1), (0, 2), (1, 2))","((0, 1), (0, 2))","((1,),)","((0, 1), (1, 2))","((0, 1),)","((2,),)","((0, 2), (1, 2))","((0, 2),)","((1, 2),)","((0, 1, 2),)"
46,46,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706,0.0,0.12255624891826589,0.31127812445913294,-0.12255624891826589
47,47,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
48,48,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0
49,49,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
50,50,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
53,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.18872187554086706,0.0,0.31127812445913294,0.12255624891826589,-0.12255624891826589
54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
55,55,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
56,56,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.18872187554086706,0.0,0.31127812445913294,0.12255624891826589,-0.12255624891826589
59,59,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,61,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
62,62,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
63,63,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0
64,64,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.01771368125953643,0.13792538097003004,0.0,0.01771368125953643,0.01771368125953643,0.0766472565108971
65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.31127812445913294,0.0,0.0,0.0,0.18872187554086706
66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.31127812445913294,-0.12255624891826589
67,67,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.0,0.0,0.18872187554086706,0.0
69,69,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
70,70,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
71,71,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706,0.0,0.12255624891826589,0.31127812445913294,-0.12255624891826589
72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706
73,73,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
74,74,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
75,75,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706
76,76,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
77,77,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.12255624891826589,0.18872187554086706,0.0,0.12255624891826589,0.12255624891826589,0.06616562662260117
78,78,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.12255624891826589,0.0,0.0,0.31127812445913294,0.31127812445913294,-0.12255624891826589
79,79,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
80,80,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706,0.0,0.0
81,81,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
82,82,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.18872187554086706,0.0,0.31127812445913294,0.12255624891826589,-0.12255624891826589
84,84,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
85,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.31127812445913294,0.18872187554086706
87,87,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
88,88,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
89,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.31127812445913294,0.18872187554086706
90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,91,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.18872187554086706,0.0,0.31127812445913294,0.12255624891826589,-0.12255624891826589
93,93,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
94,94,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
95,95,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706,0.0,0.0
96,96,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
97,97,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
98,98,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
100,100,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
101,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.31127812445913294,0.18872187554086706
102,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,103,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
104,104,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
105,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.31127812445913294,0.18872187554086706
107,107,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
108,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.31127812445913294,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
109,109,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
110,110,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
111,111,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706
112,112,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
113,113,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.12255624891826589,0.18872187554086706,0.0,0.12255624891826589,0.12255624891826589,0.06616562662260117
114,114,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.12255624891826589,0.0,0.0,0.31127812445913294,0.31127812445913294,-0.12255624891826589
115,115,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.5487949406953987,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
116,116,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.18872187554086706,0.0,0.12255624891826589,0.31127812445913294,-0.12255624891826589
117,117,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.5487949406953987,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
118,118,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.6068441215341678,-0.012483183763734251
119,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.0,0.0,0.18872187554086706,0.0
120,120,0.0,0.0,0.0,0.0,0.18872187554086706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706
121,121,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,0.48751681623626575
122,122,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.10684412153416778,0.04879494069539869,0.0,0.6068441215341678,0.10684412153416778,-0.012483183763734251
123,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.18872187554086706
124,124,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.0,0.0,0.0,0.0,0.04879494069539869,0.0,0.6068441215341678,0.04879494069539869,0.0,0.10684412153416778,0.10684412153416778,-0.012483183763734251
125,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.31127812445913294,0.0,0.0,0.0,0.18872187554086706
126,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.31127812445913294,-0.12255624891826589
127,127,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.01771368125953643,0.13792538097003004,0.0,0.01771368125953643,0.01771368125953643,0.0766472565108971
128,128,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.0,0.0,0.0,0.0,0.13792538097003004,0.0,0.01771368125953643,0.13792538097003004,0.0,0.01771368125953643,0.01771368125953643,0.0766472565108971
129,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127812445913294,0.0,0.0,0.31127812445913294,0.31127812445913294,-0.12255624891826589
